,srch_id,prop_id,score
18530,1209,9920.0,0.0023364995556913494
18563,1210,18315.0,0.026786406698292516
18560,1210,6159.0,0.022280932384720842
18575,1210,78745.0,0.022014332005835986
18584,1210,135749.0,0.022014332005835986
18562,1210,17341.0,0.020142620560086408
18564,1210,30461.0,0.020142620560086408
18580,1210,111555.0,0.020142620560086408
18581,1210,114730.0,0.020142620560086408
18583,1210,125610.0,0.020142620560086408
18585,1210,136734.0,0.018657355608447838
18570,1210,57532.0,0.017825807628268173
18579,1210,108812.0,0.017825807628268173
18567,1210,36601.0,0.016570212358330415
18574,1210,71354.0,0.016570212358330415
18582,1210,118415.0,0.016570212358330415
18565,1210,35324.0,0.016570094508164768
18566,1210,36445.0,0.016156253321649525
18573,1210,69992.0,0.015954096182518595
18577,1210,91329.0,0.015637146246514737
18561,1210,14494.0,0.014315456735366265
18576,1210,87450.0,0.014315456735366265
18578,1210,92438.0,0.014315456735366265
18559,1210,3022.0,0.013714450172302547
18569,1210,51337.0,0.013714450172302547
18571,1210,63791.0,0.009550599869434235
18572,1210,67277.0,0.007652500457465917
18568,1210,42467.0,-0.002435575136765183
18606,1211,84691.0,0.034501800025121314
18594,1211,42916.0,0.030670150015897266
18590,1211,19447.0,0.022390950666380013
18615,1211,137571.0,0.022390950666380013
18588,1211,15794.0,0.020884425813677332
18589,1211,17256.0,0.017825807628268173
18601,1211,56325.0,0.017366125111985042
18605,1211,83458.0,0.015954096182518595
18591,1211,21517.0,0.015228154495499593
18612,1211,118298.0,0.015228154495499593
18599,1211,48500.0,0.013714450172302547
18598,1211,47080.0,0.012701178373226677
18603,1211,75171.0,0.012701178373226677
18608,1211,93659.0,0.012701178373226677
18609,1211,104001.0,0.009550599869434235
18597,1211,46540.0,0.00868394497928234
18600,1211,49509.0,0.008136035335114838
18596,1211,45172.0,0.007242409352907715
18604,1211,76385.0,0.007242409352907715
18613,1211,120045.0,0.007242409352907715
18587,1211,4630.0,0.006264323889365258
18593,1211,32009.0,0.006264323889365258
18602,1211,71340.0,0.006264323889365258
18607,1211,92939.0,0.006264323889365258
18610,1211,107033.0,0.006264323889365258
18614,1211,127326.0,0.006264323889365258
18592,1211,31710.0,0.005594573592616358
18611,1211,109041.0,0.0045987194262654095
18586,1211,458.0,-4.7177453050280694e-05
18595,1211,44566.0,-0.006123206750277107
18618,1213,25456.0,0.03754259275352204
18626,1213,89704.0,0.0349768216234638
18617,1213,2922.0,0.02046766461665457
18619,1213,33553.0,0.02046766461665457
18622,1213,47039.0,0.02046766461665457
18627,1213,90505.0,0.02046766461665457
18628,1213,111797.0,0.02046766461665457
18616,1213,2382.0,0.018380521366537145
18623,1213,66357.0,0.018380521366537145
18625,1213,83261.0,0.018380521366537145
18629,1213,114246.0,0.018380521366537145
18620,1213,35222.0,0.016163394284664248
18624,1213,66708.0,0.016163394284664248
18621,1213,38159.0,0.0034394422153121384
18642,1216,96975.0,0.018843366692289885
18646,1216,136912.0,0.018631300545607774
18630,1216,1464.0,0.017596581205010304
18637,1216,50938.0,0.01392021653162551
18645,1216,130483.0,0.01392021653162551
18643,1216,104811.0,0.013027386407271689
18636,1216,45230.0,0.012908110027571371
18638,1216,62661.0,0.012908110027571371
18634,1216,35164.0,0.012824506512553773
18633,1216,26706.0,0.010952795066804197
18641,1216,84461.0,0.010769184252882423
18640,1216,75522.0,0.010757746391871069
18632,1216,21736.0,0.008656508722067175
18631,1216,7179.0,0.007717745537967629
18647,1216,138195.0,0.007717745537967629
18639,1216,66375.0,0.006264323889365258
18635,1216,43493.0,0.005651768739310723
18644,1216,113956.0,0.005651768739310723
18648,1216,140227.0,0.005651768739310723
18658,1217,102311.0,0.02373034234257303
18649,1217,10238.0,0.02166635179255067
18653,1217,40005.0,0.02166635179255067
18661,1217,112878.0,0.01937222668679739
18656,1217,83268.0,0.01928433701818439
18650,1217,21897.0,0.00944059593992426
18651,1217,24923.0,0.007064105069683399
18662,1217,113127.0,0.007064105069683399
18655,1217,67930.0,0.006286453857787512
18660,1217,106157.0,0.006286453857787512
18659,1217,104952.0,0.0032350151428727175
18663,1217,120377.0,0.0027059894139077594
18654,1217,40259.0,-0.00015040062607390628
18652,1217,36185.0,-0.0028675256771897332
18657,1217,88611.0,-0.00926378905582533
18675,1219,88518.0,0.021071511696090294
18683,1219,125573.0,0.01937222668679739
18672,1219,60562.0,0.016093499349972774
18676,1219,90941.0,0.014006356099855347
18681,1219,110738.0,0.013679263836769134
18665,1219,6623.0,0.011735383694197134
18666,1219,7106.0,0.011735383694197134
18667,1219,18132.0,0.011735383694197134
18664,1219,6451.0,0.009648240444079708
18677,1219,98563.0,0.009648240444079708
18668,1219,32700.0,0.00868394497928234
18678,1219,99992.0,0.00868394497928234
18680,1219,103176.0,0.00868394497928234
18682,1219,113069.0,0.00868394497928234
18679,1219,102054.0,0.007242409352907715
18669,1219,41347.0,0.006596801729164914
18670,1219,42609.0,0.006596801729164914
18671,1219,59105.0,0.006596801729164914
18674,1219,78624.0,0.006596801729164914
18673,1219,66049.0,0.001352298965194712
18710,1220,110545.0,0.026579475043947826
18700,1220,75143.0,0.022390950666380013
18689,1220,31507.0,0.020142620560086408
18698,1220,71206.0,0.020142620560086408
18699,1220,72859.0,0.020142620560086408
18702,1220,95389.0,0.020142620560086408
18705,1220,100707.0,0.020142620560086408
18709,1220,110324.0,0.020142620560086408
18711,1220,110757.0,0.020142620560086408
18690,1220,38319.0,0.018279593210414388
18685,1220,5958.0,0.017825807628268173
18695,1220,55255.0,0.017825807628268173
18712,1220,125430.0,0.017825807628268173
18703,1220,96560.0,0.01750885769226431
18684,1220,2104.0,0.015954096182518595
18693,1220,47024.0,0.015954096182518595
18707,1220,108501.0,0.015954096182518595
18708,1220,109597.0,0.015954096182518595
18687,1220,9100.0,0.01482810221529362
18686,1220,9031.0,0.013714450172302547
18688,1220,22743.0,0.013714450172302547
18696,1220,56962.0,0.013714450172302547
18701,1220,84256.0,0.013714450172302547
18706,1220,104740.0,0.013714450172302547
18714,1220,132163.0,0.013714450172302547
18715,1220,138588.0,0.013714450172302547
18692,1220,42357.0,0.01304206063505798
18704,1220,98703.0,0.011763857913431543
18691,1220,42324.0,0.011446907977427681
18697,1220,64562.0,0.011029232130334984
18694,1220,51124.0,-0.0076369110734741535
18713,1220,127518.0,-0.0076369110734741535
18719,1221,19974.0,0.031534438291852374
18744,1221,124497.0,0.02549906191726468
18723,1221,31437.0,0.02486282693408655
18724,1221,38130.0,0.02486282693408655
18737,1221,109651.0,0.02486282693408655
18726,1221,42389.0,0.02075456176008643
18716,1221,3776.0,0.020142620560086408
18720,1221,20863.0,0.020142620560086408
18721,1221,22163.0,0.020142620560086408
18728,1221,45650.0,0.020142620560086408
18730,1221,51514.0,0.020142620560086408
18733,1221,56603.0,0.020142620560086408
18735,1221,79875.0,0.020142620560086408
18741,1221,115943.0,0.020142620560086408
18742,1221,120519.0,0.020142620560086408
18745,1221,131066.0,0.020142620560086408
18729,1221,46415.0,0.016361381539855977
18725,1221,41832.0,0.015954096182518595
18727,1221,44530.0,0.015954096182518595
18740,1221,113768.0,0.015954096182518595
18743,1221,122752.0,0.015954096182518595
18736,1221,82699.0,0.015637146246514737
18739,1221,113208.0,0.013908715525209874
18718,1221,10906.0,0.013714450172302547
18734,1221,63470.0,0.013714450172302547
18717,1221,6336.0,0.011842738726552969
18722,1221,29079.0,0.011842738726552969
18732,1221,54445.0,0.011842738726552969
18731,1221,53279.0,0.008241517497217611
18738,1221,112435.0,0.0044740335897534966
18778,1222,139663.0,0.037133954259224645
18760,1222,63487.0,0.02432849285431906
18749,1222,9233.0,0.022597882320724703
18762,1222,75818.0,0.022597882320724703
18774,1222,125868.0,0.022597882320724703
18748,1222,7190.0,0.022280932384720842
18766,1222,100042.0,0.022280932384720842
18767,1222,100307.0,0.0213421692006213
18765,1222,94474.0,0.018486524864759078
18771,1222,112790.0,0.018486524864759078
18763,1222,88261.0,0.01560769665976508
18773,1222,123697.0,0.01560769665976508
18777,1222,135234.0,0.015159238553036252
18746,1222,2190.0,0.013886195491113827
18761,1222,69684.0,0.013886195491113827
18764,1222,92908.0,0.013886195491113827
18768,1222,103556.0,0.013886195491113827
18770,1222,110436.0,0.013886195491113827
18772,1222,122775.0,0.012908110027571371
18759,1222,59075.0,0.01223835973082247
18751,1222,20681.0,0.011842738726552969
18754,1222,42412.0,0.011047881097070625
18747,1222,4466.0,0.00865138656054068
18769,1222,107222.0,0.00865138656054068
18755,1222,46340.0,0.005710414620970352
18750,1222,19448.0,0.003614247116417571
18756,1222,55219.0,0.0034394422153121384
18775,1222,128355.0,0.0008412477718633786
18752,1222,26509.0,-0.0011433352123663676
18753,1222,31723.0,-0.0012458954782540478
18757,1222,55957.0,-0.0012458954782540478
18758,1222,57932.0,-0.00286483638101762
18776,1222,128482.0,-0.00286483638101762
18784,1223,27317.0,0.021294835286681742
18806,1223,129278.0,0.02075456176008643
18791,1223,71258.0,0.020027884501606738
18790,1223,65984.0,0.01920769203656432
18797,1223,85742.0,0.01920769203656432
18803,1223,116696.0,0.01920769203656432
18804,1223,118104.0,0.01920769203656432
18794,1223,83430.0,0.018657355608447838
18789,1223,58696.0,0.0169367196309061
18807,1223,130729.0,0.016156253321649525
18805,1223,127808.0,0.015954096182518595
18782,1223,17817.0,0.015637146246514737
18796,1223,85567.0,0.015637146246514737
18799,1223,89991.0,0.015637146246514737
18802,1223,110813.0,0.015637146246514737
18810,1223,139893.0,0.015637146246514737
18783,1223,22824.0,0.014849576380788678
18792,1223,75491.0,0.014849576380788678
18793,1223,83045.0,0.014849576380788678
18781,1223,11826.0,0.014734198825399527
18785,1223,37581.0,0.013885280915991307
18787,1223,46162.0,0.013885280915991307
18788,1223,49152.0,0.013885280915991307
18801,1223,109185.0,0.013885280915991307
18808,1223,134162.0,0.013885280915991307
18780,1223,11622.0,0.011798137665873884
18795,1223,83806.0,0.011798137665873884
18800,1223,97099.0,0.011798137665873884
18798,1223,89119.0,0.006174757376534903
18809,1223,137826.0,-0.002578135502461923
18779,1223,3625.0,-0.012138396101041778
18786,1223,39993.0,-0.012138396101041778
18829,1224,74437.0,0.029764624061805585
18816,1224,25965.0,0.02877158666804797
18821,1224,52109.0,0.02789684058047677
18839,1224,108068.0,0.026377034413887415
18823,1224,66762.0,0.02509261179754593
18813,1224,16232.0,0.021294835286681742
18818,1224,31547.0,0.02075456176008643
18815,1224,22967.0,0.020027884501606738
18824,1224,68809.0,0.020027884501606738
18831,1224,79956.0,0.020027884501606738
18842,1224,133102.0,0.020027884501606738
18826,1224,69923.0,0.019814854998587827
18838,1224,98784.0,0.019087531427822796
18820,1224,48280.0,0.01824339657176695
18828,1224,72700.0,0.018185797561738277
18837,1224,95757.0,0.018123728119518193
18819,1224,31977.0,0.01750885769226431
18811,1224,13109.0,0.015954096182518595
18822,1224,63094.0,0.015637146246514737
18830,1224,79614.0,0.013264558287758544
18835,1224,91116.0,0.012617433700632268
18840,1224,115619.0,0.012423168347724944
18833,1224,87120.0,0.011842738726552969
18834,1224,87899.0,0.011842738726552969
18812,1224,14947.0,0.01089679772309053
18832,1224,83537.0,0.01089679772309053
18814,1224,22775.0,0.009957090961591926
18817,1224,29789.0,0.0057793822095188315
18825,1224,69073.0,0.0057793822095188315
18827,1224,71568.0,0.0057793822095188315
18836,1224,91185.0,0.0057793822095188315
18841,1224,132978.0,0.0057793822095188315
18843,1224,133942.0,0.0057793822095188315
18844,1225,45862.0,0.04145951829870614
18850,1225,107308.0,0.03376134396229581
18845,1225,65645.0,0.021073412331637644
18847,1225,92975.0,0.020027884501606738
18846,1225,82222.0,0.012329710165196413
18849,1225,95109.0,-0.0032672321135856354
18848,1225,93782.0,-0.01238062054333706
18853,1226,43787.0,0.02166635179255067
18855,1226,54722.0,0.02166635179255067
18858,1226,78529.0,0.02166635179255067
18851,1226,4665.0,0.010259499723983968
18859,1226,105522.0,0.010259499723983968
18861,1226,128418.0,0.010259499723983968
18854,1226,51050.0,0.006523757816763311
18852,1226,27936.0,0.005000114519661041
18856,1226,73937.0,0.00382264524012255
18857,1226,74793.0,0.00382264524012255
18860,1226,119862.0,0.00382264524012255
18862,1226,135556.0,0.00382264524012255
18882,1227,82375.0,0.04488073705550588
18878,1227,66406.0,0.02373034234257303
18888,1227,107012.0,0.018680790217666405
18870,1227,40750.0,0.014006356099855347
18874,1227,56827.0,0.014006356099855347
18884,1227,85953.0,0.014006356099855347
18893,1227,130089.0,0.014006356099855347
18879,1227,67434.0,0.013886195491113827
18867,1227,12169.0,0.013735985214015502
18868,1227,20531.0,0.013735985214015502
18886,1227,93646.0,0.013735985214015502
18876,1227,66091.0,0.011047881097070625
18883,1227,83925.0,0.011047881097070625
18891,1227,117903.0,0.011047881097070625
18864,1227,1003.0,0.008761853335885146
18866,1227,9480.0,0.008761853335885146
18869,1227,30759.0,0.008761853335885146
18872,1227,53498.0,0.008761853335885146
18875,1227,63135.0,0.008761853335885146
18877,1227,66381.0,0.008761853335885146
18881,1227,69946.0,0.008761853335885146
18892,1227,118893.0,0.008761853335885146
18873,1227,53590.0,0.00855934156178967
18880,1227,68649.0,0.00855934156178967
18890,1227,116710.0,0.005507902846874876
18865,1227,3223.0,0.004427217985564336
18871,1227,40787.0,0.004427217985564336
18863,1227,986.0,0.004224706211468859
18885,1227,87789.0,-0.0012458954782540478
18887,1227,97508.0,-0.0012458954782540478
18889,1227,108049.0,-0.0012458954782540478
18904,1228,54818.0,0.007064105069683399
18894,1228,1260.0,0.0037600349539227327
18899,1228,24875.0,-0.0018381350575960088
18900,1228,30192.0,-0.0018381350575960088
18901,1228,37299.0,-0.0018381350575960088
18903,1228,50516.0,-0.0018381350575960088
18905,1228,56017.0,-0.0018381350575960088
18907,1228,72834.0,-0.0018381350575960088
18908,1228,74548.0,-0.0018381350575960088
18910,1228,77247.0,-0.0018381350575960088
18913,1228,89916.0,-0.0018381350575960088
18922,1228,126265.0,-0.0018381350575960088
18918,1228,109744.0,-0.001838578010003894
18906,1228,56750.0,-0.0028675256771897332
18911,1228,84462.0,-0.0028675256771897332
18917,1228,108843.0,-0.005142205173356677
18895,1228,5651.0,-0.01008203137294704
18896,1228,9269.0,-0.01008203137294704
18898,1228,13805.0,-0.01008203137294704
18902,1228,40083.0,-0.01008203137294704
18909,1228,76130.0,-0.01008203137294704
18912,1228,88325.0,-0.01008203137294704
18914,1228,100231.0,-0.01008203137294704
18915,1228,107098.0,-0.01008203137294704
18916,1228,107977.0,-0.01008203137294704
18919,1228,117673.0,-0.01008203137294704
18920,1228,119710.0,-0.01008203137294704
18921,1228,126202.0,-0.01008203137294704
18923,1228,129983.0,-0.01008203137294704
18897,1228,12373.0,-0.014006625095377001
1939,123,82328.0,0.021866389550681445
1945,123,100703.0,0.021866389550681445
1935,123,66858.0,0.021294835286681742
1944,123,99106.0,0.021294835286681742
1946,123,102144.0,0.021294835286681742
1928,123,38178.0,0.01920769203656432
1942,123,95654.0,0.01920769203656432
1947,123,103663.0,0.01920769203656432
1925,123,9987.0,0.019087531427822796
1929,123,43264.0,0.01824339657176695
1941,123,88386.0,0.01824339657176695
1949,123,109958.0,0.01824339657176695
1955,123,125299.0,0.01824339657176695
1930,123,45548.0,0.0169367196309061
1940,123,85000.0,0.016156253321649525
1953,123,117742.0,0.016050332522711545
1952,123,116435.0,0.014734198825399527
1932,123,55669.0,0.014315456735366265
1934,123,62030.0,0.013885280915991307
1943,123,98723.0,0.013885280915991307
1951,123,115946.0,0.013885280915991307
1956,123,128839.0,0.013885280915991307
1933,123,61015.0,0.01299889380779675
1957,123,131932.0,0.01299889380779675
1954,123,125002.0,0.012443745289616687
1927,123,33083.0,0.010911750557679324
1950,123,110346.0,0.010911750557679324
1931,123,45882.0,0.008445729782193115
1938,123,82237.0,0.004058000724342602
1937,123,78675.0,0.002129567901346658
1926,123,17637.0,-0.002435575136765183
1936,123,72476.0,-0.002435575136765183
1948,123,106304.0,-0.0028223606476539724
18940,1231,79437.0,0.030387206559033108
18948,1231,105086.0,0.028369062662682545
18926,1231,15608.0,0.022441125797911937
18941,1231,82317.0,0.022206642635537264
18946,1231,99741.0,0.021294835286681742
18952,1231,122859.0,0.021294835286681742
18929,1231,31135.0,0.020928328014106056
18931,1231,37790.0,0.020928328014106056
18928,1231,30757.0,0.02075456176008643
18927,1231,27686.0,0.01920769203656432
18944,1231,95258.0,0.01920769203656432
18942,1231,85555.0,0.019087531427822796
18949,1231,109868.0,0.019087531427822796
18925,1231,11885.0,0.01696015424012467
18955,1231,133509.0,0.01696015424012467
18930,1231,35932.0,0.015954096182518595
18939,1231,78572.0,0.015954096182518595
18932,1231,41438.0,0.015637146246514737
18954,1231,131880.0,0.015543570038158492
18936,1231,66750.0,0.013963189272594118
18950,1231,113912.0,0.012443745289616687
18953,1231,131414.0,0.012443745289616687
18933,1231,52515.0,0.011842738726552969
18943,1231,94897.0,0.011842738726552969
18945,1231,97574.0,0.011842738726552969
18924,1231,5380.0,0.011047881097070625
18935,1231,57054.0,0.011047881097070625
18937,1231,67964.0,0.010911750557679324
18934,1231,57017.0,0.004427217985564336
18951,1231,114678.0,-0.0011007236723674667
18938,1231,78549.0,-0.004307286582514761
18947,1231,104685.0,-0.004307286582514761
18957,1232,24178.0,0.030410053958991903
18964,1232,54162.0,0.02166635179255067
18966,1232,88891.0,0.02166635179255067
18967,1232,95851.0,0.02166635179255067
18956,1232,17763.0,0.005000114519661041
18958,1232,27149.0,0.005000114519661041
18961,1232,44210.0,0.005000114519661041
18962,1232,48275.0,0.005000114519661041
18963,1232,52054.0,0.005000114519661041
18969,1232,106725.0,0.005000114519661041
18970,1232,133875.0,0.005000114519661041
18968,1232,96651.0,-0.0028675256771897332
18959,1232,30643.0,-0.01008203137294704
18960,1232,33584.0,-0.01008203137294704
18965,1232,66438.0,-0.022250521410728034
18985,1235,137305.0,0.03570070867677017
18972,1235,8345.0,0.033613565426652746
18976,1235,51790.0,0.033613565426652746
18975,1235,46134.0,0.027110892314651646
18982,1235,112607.0,0.02301547126422348
18979,1235,82926.0,0.01920769203656432
18984,1235,133106.0,0.01920769203656432
18977,1235,75778.0,0.018657355608447838
18974,1235,45447.0,0.01778563754031432
18971,1235,7733.0,0.0169367196309061
18983,1235,115262.0,0.0169367196309061
18973,1235,37029.0,0.014849576380788678
18986,1235,140503.0,0.014849576380788678
18981,1235,104649.0,0.013885280915991307
18980,1235,96662.0,-0.007780280445266139
18978,1235,76214.0,-0.019553020030833246
18988,1236,99741.0,0.021294835286681742
18990,1236,121696.0,0.019087531427822796
18989,1236,111838.0,0.013885280915991307
18987,1236,24041.0,0.01299889380779675
18991,1236,138452.0,0.0016844680527967094
18992,1237,13670.0,0.009114120798657295
18993,1237,14756.0,0.009114120798657295
18995,1237,26936.0,0.009114120798657295
18994,1237,26471.0,0.006871825965410621
18996,1237,74137.0,-0.00034544930100703555
18997,1238,8848.0,0.018083798831361814
18998,1238,86334.0,0.01482810221529362
18999,1238,101823.0,0.01482810221529362
19001,1238,137396.0,0.014698383062415192
19000,1238,128513.0,0.006264323889365258
19018,1239,110263.0,0.03518986479859588
19006,1239,38363.0,0.03424659133252318
19015,1239,71026.0,0.03346311781239871
19011,1239,64169.0,0.030410053958991903
19002,1239,3518.0,0.026464738985468157
19005,1239,28238.0,0.026464738985468157
19024,1239,134609.0,0.026464738985468157
19021,1239,126968.0,0.024505322968137837
19008,1239,51876.0,0.022390950666380013
19023,1239,134154.0,0.021185374092573074
19010,1239,61488.0,0.020180671169963693
19003,1239,16131.0,0.020027884501606738
19022,1239,133661.0,0.020027884501606738
19026,1239,138106.0,0.020027884501606738
19017,1239,94534.0,0.016062933379297272
19007,1239,49656.0,0.015954096182518595
19019,1239,116398.0,0.014321673090032126
19020,1239,125083.0,0.013908715525209874
19012,1239,66253.0,0.012027662392466046
19013,1239,68420.0,0.011842738726552969
19014,1239,68777.0,0.009497861754769682
19016,1239,80393.0,0.007064105069683399
19025,1239,134685.0,-0.0029366375606432
19004,1239,22066.0,-0.004307286582514761
19009,1239,57952.0,-0.004320482318229315
1979,124,84311.0,0.035208441151909395
1971,124,47728.0,0.030942177451999255
1967,124,27633.0,0.02877158666804797
1959,124,3434.0,0.026464738985468157
1969,124,28634.0,0.020027884501606738
1976,124,74022.0,0.020027884501606738
1963,124,13398.0,0.018541966538967558
1970,124,42723.0,0.018123728119518193
1974,124,70627.0,0.017703123045171635
1978,124,84002.0,0.016156253321649525
1961,124,10681.0,0.015637146246514737
1962,124,12970.0,0.015637146246514737
1965,124,21231.0,0.015637146246514737
1975,124,73138.0,0.015637146246514737
1983,124,119669.0,0.015637146246514737
1982,124,107698.0,0.012443745289616687
1958,124,132.0,0.012216236693380253
1987,124,140391.0,0.011805710549020146
1968,124,27952.0,0.011798137665873884
1964,124,14643.0,0.01089679772309053
1960,124,6747.0,0.0057793822095188315
1966,124,24656.0,0.0057793822095188315
1972,124,49682.0,0.0057793822095188315
1973,124,50917.0,0.0057793822095188315
1980,124,91330.0,0.0057793822095188315
1985,124,121462.0,0.0057793822095188315
1977,124,77346.0,-0.003334006220232592
1981,124,101135.0,-0.004307286582514761
1984,124,121208.0,-0.004307286582514761
1986,124,125641.0,-0.004307286582514761
19033,1240,66796.0,0.04478059804998223
19046,1240,140512.0,0.04287199577419348
19040,1240,93810.0,0.040514334350072095
19043,1240,120936.0,0.03407747986621067
19037,1240,87177.0,0.026523046573357533
19030,1240,41621.0,0.026464738985468157
19029,1240,28148.0,0.024505322968137837
19031,1240,51008.0,0.023947334055914326
19039,1240,93259.0,0.022390950666380013
19044,1240,138383.0,0.022390950666380013
19041,1240,111942.0,0.018279593210414388
19045,1240,140248.0,0.01782742950805677
19027,1240,7813.0,0.015954096182518595
19032,1240,57060.0,0.015954096182518595
19038,1240,91510.0,0.015954096182518595
19034,1240,74001.0,0.015829161058563312
19042,1240,119968.0,0.015829161058563312
19028,1240,19230.0,0.011842738726552969
19035,1240,76564.0,0.002129567901346658
19036,1240,80810.0,0.002129567901346658
19077,1242,124497.0,0.04528931231942938
19053,1242,28062.0,0.02971477745815925
19057,1242,37394.0,0.02971477745815925
19056,1242,35749.0,0.028386073923029553
19075,1242,115943.0,0.028386073923029553
19052,1242,22163.0,0.026579475043947826
19061,1242,46415.0,0.026579475043947826
19064,1242,51514.0,0.026579475043947826
19069,1242,79875.0,0.026579475043947826
19073,1242,109651.0,0.026579475043947826
19048,1242,15990.0,0.02486282693408655
19054,1242,31437.0,0.02486282693408655
19058,1242,38130.0,0.02486282693408655
19060,1242,45650.0,0.02486282693408655
19063,1242,49899.0,0.02486282693408655
19066,1242,61545.0,0.02486282693408655
19070,1242,92995.0,0.02486282693408655
19047,1242,3776.0,0.020142620560086408
19049,1242,19754.0,0.020142620560086408
19050,1242,20863.0,0.020142620560086408
19062,1242,47454.0,0.020142620560086408
19065,1242,56603.0,0.020142620560086408
19067,1242,65588.0,0.020142620560086408
19072,1242,96619.0,0.020142620560086408
19076,1242,120519.0,0.020142620560086408
19078,1242,124590.0,0.020142620560086408
19079,1242,126824.0,0.020142620560086408
19080,1242,130840.0,0.020142620560086408
19081,1242,131066.0,0.020142620560086408
19059,1242,44530.0,0.017138743863237313
19051,1242,21339.0,0.007525102064848892
19055,1242,34826.0,0.005651768739310723
19068,1242,74028.0,0.005651768739310723
19071,1242,95300.0,0.005651768739310723
19074,1242,111823.0,0.005651768739310723
19083,1244,13015.0,0.03236187956676811
19094,1244,47249.0,0.03236187956676811
19107,1244,116340.0,0.0229000821947432
19110,1244,127834.0,0.018880599773478106
19085,1244,16665.0,0.01824339657176695
19106,1244,112142.0,0.01824339657176695
19092,1244,40933.0,0.016156253321649525
19100,1244,93917.0,0.016156253321649525
19113,1244,136178.0,0.015954096182518595
19090,1244,35269.0,0.015637146246514737
19091,1244,40870.0,0.015637146246514737
19102,1244,95752.0,0.015637146246514737
19103,1244,102715.0,0.015637146246514737
19108,1244,124184.0,0.015637146246514737
19084,1244,13128.0,0.014022835572461978
19099,1244,89641.0,0.013714450172302547
19088,1244,25834.0,0.012443745289616687
19096,1244,66310.0,0.012443745289616687
19112,1244,131706.0,0.011842738726552969
19104,1244,107705.0,0.01138583815796698
19082,1244,10815.0,0.0057793822095188315
19086,1244,21568.0,0.0057793822095188315
19087,1244,23061.0,0.0057793822095188315
19109,1244,127056.0,0.0057793822095188315
19111,1244,129220.0,0.0057793822095188315
19098,1244,88244.0,0.002129567901346658
19101,1244,95142.0,-0.001586657227356961
19093,1244,42248.0,-0.002435575136765183
19089,1244,31666.0,-0.004307286582514761
19095,1244,47818.0,-0.004307286582514761
19097,1244,67877.0,-0.004307286582514761
19105,1244,108981.0,-0.004307286582514761
19132,1245,103683.0,0.026464738985468157
19133,1245,108786.0,0.026464738985468157
19117,1245,20441.0,0.022074000730376152
19118,1245,27395.0,0.02166635179255067
19129,1245,93755.0,0.02166635179255067
19114,1245,2041.0,0.020027884501606738
19115,1245,5918.0,0.020027884501606738
19116,1245,14123.0,0.020027884501606738
19119,1245,27712.0,0.020027884501606738
19120,1245,35594.0,0.020027884501606738
19121,1245,40291.0,0.020027884501606738
19122,1245,46691.0,0.020027884501606738
19123,1245,50854.0,0.020027884501606738
19124,1245,59391.0,0.020027884501606738
19125,1245,82781.0,0.020027884501606738
19128,1245,93027.0,0.020027884501606738
19131,1245,101903.0,0.020027884501606738
19134,1245,118327.0,0.015954096182518595
19135,1245,118573.0,0.015954096182518595
19127,1245,90501.0,0.015637146246514737
19126,1245,84500.0,0.0057793822095188315
19130,1245,101259.0,0.0057793822095188315
19136,1245,122148.0,0.0057793822095188315
19137,1245,122539.0,0.0057793822095188315
19138,1245,129064.0,0.0057793822095188315
19139,1245,132028.0,0.0057793822095188315
19140,1246,5185.0,0.04145951829870614
19147,1246,26996.0,0.04145951829870614
19172,1246,139899.0,0.04145951829870614
19163,1246,85089.0,0.03834374356612081
19158,1246,74782.0,0.03587148595260623
19146,1246,26699.0,0.02877158666804797
19157,1246,72066.0,0.02877158666804797
19170,1246,135448.0,0.026671670639812847
19153,1246,52247.0,0.023293038888774986
19154,1246,59111.0,0.022597882320724703
19141,1246,5579.0,0.020027884501606738
19155,1246,60917.0,0.020027884501606738
19166,1246,129571.0,0.020027884501606738
19168,1246,132031.0,0.020027884501606738
19169,1246,132184.0,0.020027884501606738
19171,1246,139080.0,0.018680790217666405
19148,1246,31812.0,0.018541966538967558
19160,1246,77219.0,0.018486524864759078
19145,1246,20433.0,0.015954096182518595
19149,1246,33762.0,0.015954096182518595
19151,1246,36861.0,0.015954096182518595
19165,1246,120826.0,0.015954096182518595
19152,1246,37315.0,0.015637146246514737
19156,1246,62447.0,0.015637146246514737
19164,1246,108534.0,0.015637146246514737
19142,1246,13297.0,0.014315456735366265
19162,1246,82891.0,0.01089679772309053
19143,1246,14796.0,0.0057793822095188315
19144,1246,15548.0,0.0057793822095188315
19150,1246,34668.0,0.0057793822095188315
19159,1246,76304.0,0.0057793822095188315
19161,1246,82429.0,0.0057793822095188315
19173,1246,140362.0,0.0057793822095188315
19167,1246,130231.0,-0.002435575136765183
19184,1249,81598.0,0.01920769203656432
19183,1249,66541.0,0.01824339657176695
19188,1249,122129.0,0.017825807628268173
19176,1249,31724.0,0.01750885769226431
19175,1249,16477.0,0.016156253321649525
19179,1249,57363.0,0.015954096182518595
19180,1249,58783.0,0.015954096182518595
19181,1249,63132.0,0.013885280915991307
19185,1249,93276.0,0.013885280915991307
19186,1249,101865.0,0.013885280915991307
19178,1249,38759.0,0.011842738726552969
19187,1249,112876.0,0.011842738726552969
19174,1249,3599.0,0.011798137665873884
19177,1249,37823.0,0.011798137665873884
19182,1249,64336.0,0.011798137665873884
19189,1249,135420.0,0.011248372786169532
