srch_id,site_id,visitor_location_country_id,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,position,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,click_bool,booking_bool,date_time_split,srch_month,srch_year,booking_month,vis_star,vis_usd,prop_hist_price,cat_price_usd,gross_price_difference,all_comp_rates,count_comp_rates,count_comp_inv,comps_perc_diff
432,15,55,220,36160,5,4.5,1,2.0,0.1,10,0,21182,5,12,3,0,1,0,0,0,1,0,0,2012-11-09 20:56:21,11,2012,7,0,0,5,5,0,2.0,0.0,0.0,0
432,15,55,220,36236,4,3.5,0,4.0,0.3,24,0,21182,5,12,3,0,1,0,0,0,1,1,0,2012-11-09 20:56:21,11,2012,7,0,0,4,4,0,2.0,0.0,0.0,0
432,15,55,220,37410,4,3.5,1,4.0,0.2,19,0,21182,5,12,3,0,1,0,0,0,1,0,0,2012-11-09 20:56:21,11,2012,7,0,0,3,5,0,2.0,0.0,0.0,0
432,15,55,220,43755,4,4.0,1,3.0,0.1,4,0,21182,5,12,3,0,1,0,0,0,1,0,0,2012-11-09 20:56:21,11,2012,7,0,0,4,5,0,2.0,0.0,0.0,0
432,15,55,220,44402,5,4.0,1,3.0,0.1,3,1,21182,5,12,3,0,1,0,0,0,1,0,0,2012-11-09 20:56:21,11,2012,7,0,0,5,5,0,2.0,0.0,0.0,0
432,15,55,220,49069,4,2.5,0,4.0,0.4,21,0,21182,5,12,3,0,1,0,0,0,1,0,0,2012-11-09 20:56:21,11,2012,7,0,0,4,5,0,2.0,0.0,0.0,0
432,15,55,220,54354,4,4.5,0,4.0,0.4,27,0,21182,5,12,3,0,1,0,0,0,1,0,0,2012-11-09 20:56:21,11,2012,7,0,0,4,5,0,2.0,0.0,0.0,0
432,15,55,220,65244,4,2.5,0,4.0,0.4,26,0,21182,5,12,3,0,1,0,0,0,1,0,0,2012-11-09 20:56:21,11,2012,7,0,0,4,5,0,2.0,0.0,0.0,0
432,15,55,220,66067,5,4.0,0,3.0,0.1,28,0,21182,5,12,3,0,1,0,0,0,1,0,0,2012-11-09 20:56:21,11,2012,7,0,0,5,5,0,2.0,0.0,0.0,0
432,15,55,220,69488,4,4.0,1,4.0,0.3,14,0,21182,5,12,3,0,1,0,0,0,1,0,0,2012-11-09 20:56:21,11,2012,7,0,0,4,5,0,2.0,0.0,0.0,0
432,15,55,220,70871,5,3.5,1,3.0,0.1,9,0,21182,5,12,3,0,1,0,0,0,1,0,0,2012-11-09 20:56:21,11,2012,7,0,0,5,5,0,2.0,0.0,0.0,0
432,15,55,220,92838,4,0.0,0,4.0,0.1,22,0,21182,5,12,3,0,1,0,0,0,1,0,0,2012-11-09 20:56:21,11,2012,7,0,0,4,5,0,2.0,0.0,0.0,0
432,15,55,220,100492,5,0.0,0,4.0,0.4,13,0,21182,5,12,3,0,1,0,0,0,1,0,0,2012-11-09 20:56:21,11,2012,7,0,0,5,5,0,2.0,0.0,0.0,0
432,15,55,220,101521,4,4.5,0,4.0,0.1,29,0,21182,5,12,3,0,1,0,0,0,1,0,0,2012-11-09 20:56:21,11,2012,7,0,0,4,5,0,2.0,0.0,0.0,0
432,15,55,220,104297,5,4.5,1,3.0,0.1,20,0,21182,5,12,3,0,1,0,0,0,1,0,0,2012-11-09 20:56:21,11,2012,7,0,0,5,5,0,2.0,0.0,0.0,0
432,15,55,220,108994,5,5.0,0,4.0,0.4,31,0,21182,5,12,3,0,1,0,0,0,1,0,0,2012-11-09 20:56:21,11,2012,7,0,0,5,5,0,2.0,0.0,0.0,0
432,15,55,220,110128,4,4.0,0,4.0,0.4,30,0,21182,5,12,3,0,1,0,0,0,1,0,0,2012-11-09 20:56:21,11,2012,7,0,0,4,5,0,2.0,0.0,0.0,0
432,15,55,220,114791,4,4.5,0,4.0,0.4,18,0,21182,5,12,3,0,1,0,0,0,1,0,0,2012-11-09 20:56:21,11,2012,7,0,0,4,5,0,2.0,0.0,0.0,0
432,15,55,220,129732,4,4.0,0,4.0,0.4,15,0,21182,5,12,3,0,1,0,0,0,1,0,0,2012-11-09 20:56:21,11,2012,7,0,0,3,5,0,2.0,0.0,0.0,0
432,15,55,220,131426,4,4.0,0,2.0,0.0,2,0,21182,5,12,3,0,1,0,0,0,1,0,0,2012-11-09 20:56:21,11,2012,7,0,0,4,4,0,2.0,0.0,0.0,0
432,15,55,220,138001,4,4.0,0,4.0,0.1,7,0,21182,5,12,3,0,1,0,0,0,1,0,0,2012-11-09 20:56:21,11,2012,7,0,0,4,5,0,2.0,0.0,0.0,0
432,15,55,220,139099,4,0.0,0,4.0,0.3,1,0,21182,5,12,3,0,1,0,0,0,1,0,0,2012-11-09 20:56:21,11,2012,7,0,0,4,5,0,2.0,0.0,0.0,0
432,15,55,220,139784,4,3.0,1,4.0,0.3,16,0,21182,5,12,3,0,1,0,0,0,1,0,0,2012-11-09 20:56:21,11,2012,7,0,0,4,5,0,2.0,0.0,0.0,0
433,5,219,219,15328,3,4.5,1,1.0,0.1,19,0,21089,1,0,2,0,1,1,0,2,0,1,1,2012-11-28 12:44:30,11,2012,11,7,2,2,2,1,-1.0,-1.0,0.0,4
433,5,219,219,15875,3,4.5,1,2.0,0.2,7,0,21089,1,0,2,0,1,1,0,2,0,0,0,2012-11-28 12:44:30,11,2012,11,7,2,1,3,0,0.0,0.0,0.0,0
433,5,219,219,21774,3,4.5,1,2.0,0.1,14,0,21089,1,0,2,0,1,1,0,2,0,0,0,2012-11-28 12:44:30,11,2012,11,7,2,3,3,0,-1.0,-1.0,0.0,1
433,5,219,219,31107,3,4.5,1,2.0,0.2,9,0,21089,1,0,2,0,1,1,0,2,0,0,0,2012-11-28 12:44:30,11,2012,11,7,2,2,3,0,-1.0,-3.0,0.0,2
433,5,219,219,51772,3,4.5,0,2.0,0.1,3,0,21089,1,0,2,0,1,1,0,2,0,0,0,2012-11-28 12:44:30,11,2012,11,7,2,2,2,0,2.0,0.0,1.0,0
433,5,219,219,52458,2,4.5,1,2.0,0.3,20,0,21089,1,0,2,0,1,1,0,2,0,0,0,2012-11-28 12:44:30,11,2012,11,7,2,2,2,0,0.0,0.0,0.0,0
433,5,219,219,56311,2,3.5,1,0.0,0.0,15,0,21089,1,0,2,0,1,1,0,2,0,0,0,2012-11-28 12:44:30,11,2012,11,7,2,1,1,0,0.0,0.0,0.0,0
433,5,219,219,60139,2,3.0,1,2.0,0.3,6,1,21089,1,0,2,0,1,1,0,2,0,0,0,2012-11-28 12:44:30,11,2012,11,7,2,0,0,0,2.0,0.0,-4.0,0
433,5,219,219,60624,3,3.5,0,2.0,0.2,10,0,21089,1,0,2,0,1,1,0,2,0,0,0,2012-11-28 12:44:30,11,2012,11,7,2,1,1,0,-1.0,-3.0,0.0,4
433,5,219,219,97269,3,3.5,1,2.0,0.3,2,0,21089,1,0,2,0,1,1,0,2,0,0,0,2012-11-28 12:44:30,11,2012,11,7,2,1,2,0,-1.0,-3.0,0.0,3
433,5,219,219,102659,2,4.5,1,1.0,0.0,18,0,21089,1,0,2,0,1,1,0,2,0,0,0,2012-11-28 12:44:30,11,2012,11,7,2,1,1,0,0.0,0.0,0.0,0
433,5,219,219,108095,2,3.0,1,2.0,0.2,8,1,21089,1,0,2,0,1,1,0,2,0,0,0,2012-11-28 12:44:30,11,2012,11,7,2,1,0,0,0.0,0.0,0.0,0
433,5,219,219,108359,0,4.5,1,1.0,0.1,21,0,21089,1,0,2,0,1,1,0,2,0,0,0,2012-11-28 12:44:30,11,2012,11,7,2,1,1,0,1.0,3.0,0.0,2
433,5,219,219,117598,3,4.5,1,2.0,0.1,16,0,21089,1,0,2,0,1,1,0,2,0,0,0,2012-11-28 12:44:30,11,2012,11,7,2,3,3,0,0.0,0.0,0.0,0
433,5,219,219,118903,2,3.5,1,2.0,0.3,1,0,21089,1,0,2,0,1,1,0,2,0,0,0,2012-11-28 12:44:30,11,2012,11,7,2,1,0,0,0.0,0.0,0.0,0
433,5,219,219,126749,3,3.0,1,2.0,0.4,4,0,21089,1,0,2,0,1,1,0,2,0,0,0,2012-11-28 12:44:30,11,2012,11,7,2,1,1,0,-1.0,-1.0,0.0,1
433,5,219,219,127171,2,4.0,1,2.0,0.1,13,0,21089,1,0,2,0,1,1,0,2,0,0,0,2012-11-28 12:44:30,11,2012,11,7,2,1,1,0,0.0,0.0,0.0,0
433,5,219,219,135604,3,4.5,1,2.0,0.2,12,0,21089,1,0,2,0,1,1,0,2,0,0,0,2012-11-28 12:44:30,11,2012,11,7,2,2,2,0,0.0,0.0,0.0,0
434,14,9,9,1483,3,5.0,0,2.0,0.0,35,0,26837,1,1,2,1,1,1,0,0,0,0,0,2013-06-01 13:58:52,6,2013,6,0,0,1,0,0,0.0,0.0,0.0,0
434,14,9,9,5528,3,0.0,0,5.0,0.3,29,0,26837,1,1,2,1,1,1,0,0,0,0,0,2013-06-01 13:58:52,6,2013,6,0,0,1,0,0,0.0,0.0,0.0,0
434,14,9,9,7348,3,4.5,0,5.0,0.4,8,0,26837,1,1,2,1,1,1,0,0,0,0,0,2013-06-01 13:58:52,6,2013,6,0,0,1,0,0,0.0,0.0,0.0,0
434,14,9,9,7511,3,5.0,0,5.0,0.1,14,0,26837,1,1,2,1,1,1,0,0,0,0,0,2013-06-01 13:58:52,6,2013,6,0,0,1,0,0,0.0,0.0,0.0,0
434,14,9,9,8044,3,4.0,0,5.0,0.5,25,0,26837,1,1,2,1,1,1,0,0,0,0,0,2013-06-01 13:58:52,6,2013,6,0,0,0,0,0,0.0,0.0,0.0,0
434,14,9,9,10182,3,0.0,0,5.0,0.1,22,0,26837,1,1,2,1,1,1,0,0,0,0,0,2013-06-01 13:58:52,6,2013,6,0,0,1,0,0,0.0,0.0,0.0,0
434,14,9,9,19976,3,0.0,0,5.0,0.1,27,0,26837,1,1,2,1,1,1,0,0,0,0,0,2013-06-01 13:58:52,6,2013,6,0,0,1,0,0,0.0,0.0,0.0,0
434,14,9,9,24425,3,0.0,0,5.0,0.6,34,0,26837,1,1,2,1,1,1,0,0,0,0,0,2013-06-01 13:58:52,6,2013,6,0,0,1,0,0,2.0,0.0,0.0,0
434,14,9,9,24567,3,4.5,0,5.0,0.5,9,0,26837,1,1,2,1,1,1,0,0,0,0,0,2013-06-01 13:58:52,6,2013,6,0,0,1,0,0,1.0,1.0,0.0,1
434,14,9,9,25401,3,3.0,0,5.0,0.1,33,0,26837,1,1,2,1,1,1,0,0,0,0,0,2013-06-01 13:58:52,6,2013,6,0,0,1,0,0,0.0,0.0,0.0,0
434,14,9,9,34881,4,4.0,0,3.0,0.0,15,0,26837,1,1,2,1,1,1,0,0,0,0,0,2013-06-01 13:58:52,6,2013,6,0,0,0,0,0,2.0,0.0,0.0,0
434,14,9,9,40790,3,4.0,0,5.0,0.5,30,0,26837,1,1,2,1,1,1,0,0,0,0,0,2013-06-01 13:58:52,6,2013,6,0,0,1,0,0,1.0,1.0,0.0,2
434,14,9,9,44310,3,0.0,0,5.0,0.1,28,0,26837,1,1,2,1,1,1,0,0,0,0,0,2013-06-01 13:58:52,6,2013,6,0,0,0,0,0,0.0,0.0,0.0,0
434,14,9,9,44809,3,0.0,0,5.0,0.4,24,0,26837,1,1,2,1,1,1,0,0,0,0,0,2013-06-01 13:58:52,6,2013,6,0,0,1,0,0,2.0,0.0,0.0,0
434,14,9,9,62037,3,3.0,0,5.0,0.4,3,0,26837,1,1,2,1,1,1,0,0,0,0,0,2013-06-01 13:58:52,6,2013,6,0,0,1,0,0,2.0,0.0,0.0,0
434,14,9,9,66533,3,0.0,0,5.0,0.5,21,0,26837,1,1,2,1,1,1,0,0,0,0,0,2013-06-01 13:58:52,6,2013,6,0,0,1,0,0,0.0,0.0,0.0,0
434,14,9,9,77397,3,4.0,0,5.0,0.2,26,0,26837,1,1,2,1,1,1,0,0,0,0,0,2013-06-01 13:58:52,6,2013,6,0,0,0,0,0,0.0,0.0,0.0,0
434,14,9,9,79887,3,4.0,0,5.0,0.5,20,0,26837,1,1,2,1,1,1,0,0,0,0,0,2013-06-01 13:58:52,6,2013,6,0,0,1,0,0,0.0,0.0,0.0,0
434,14,9,9,79981,3,3.0,0,5.0,0.5,12,0,26837,1,1,2,1,1,1,0,0,0,0,0,2013-06-01 13:58:52,6,2013,6,0,0,0,0,0,-1.0,-1.0,0.0,2
434,14,9,9,83596,3,3.0,0,5.0,0.6,32,0,26837,1,1,2,1,1,1,0,0,0,0,0,2013-06-01 13:58:52,6,2013,6,0,0,1,0,0,0.0,0.0,0.0,0
434,14,9,9,90798,3,4.5,1,5.0,0.5,6,0,26837,1,1,2,1,1,1,0,0,0,1,1,2013-06-01 13:58:52,6,2013,6,0,0,1,0,1,0.0,0.0,0.0,0
434,14,9,9,91565,3,3.0,0,5.0,0.0,10,0,26837,1,1,2,1,1,1,0,0,0,0,0,2013-06-01 13:58:52,6,2013,6,0,0,1,0,0,2.0,0.0,0.0,0
434,14,9,9,94263,3,4.5,0,5.0,0.2,7,0,26837,1,1,2,1,1,1,0,0,0,0,0,2013-06-01 13:58:52,6,2013,6,0,0,0,0,0,0.0,0.0,0.0,0
434,14,9,9,104241,3,0.0,0,5.0,0.5,31,0,26837,1,1,2,1,1,1,0,0,0,0,0,2013-06-01 13:58:52,6,2013,6,0,0,1,0,0,-1.0,-1.0,0.0,3
434,14,9,9,107983,3,0.0,0,4.0,0.0,4,0,26837,1,1,2,1,1,1,0,0,0,0,0,2013-06-01 13:58:52,6,2013,6,0,0,1,0,0,2.0,0.0,0.0,0
434,14,9,9,110306,3,4.0,0,5.0,0.5,16,0,26837,1,1,2,1,1,1,0,0,0,0,0,2013-06-01 13:58:52,6,2013,6,0,0,1,0,0,0.0,0.0,0.0,0
434,14,9,9,114116,3,5.0,0,5.0,0.1,1,1,26837,1,1,2,1,1,1,0,0,0,0,0,2013-06-01 13:58:52,6,2013,6,0,0,0,0,0,-1.0,-1.0,0.0,1
434,14,9,9,117836,3,4.0,0,4.0,0.0,19,0,26837,1,1,2,1,1,1,0,0,0,0,0,2013-06-01 13:58:52,6,2013,6,0,0,0,0,0,1.0,1.0,0.0,1
434,14,9,9,125602,3,3.5,0,3.0,0.0,2,0,26837,1,1,2,1,1,1,0,0,0,0,0,2013-06-01 13:58:52,6,2013,6,0,0,1,0,0,2.0,0.0,0.0,0
434,14,9,9,128609,3,4.0,0,5.0,0.1,18,0,26837,1,1,2,1,1,1,0,0,0,0,0,2013-06-01 13:58:52,6,2013,6,0,0,1,0,0,0.0,0.0,0.0,0
434,14,9,9,133493,3,4.0,0,5.0,0.5,13,0,26837,1,1,2,1,1,1,0,0,0,0,0,2013-06-01 13:58:52,6,2013,6,0,0,1,0,0,0.0,0.0,0.0,0
435,5,219,219,15397,3,5.0,1,1.0,0.3,3,0,27429,1,5,2,0,1,0,0,4,0,0,0,2013-02-04 06:49:42,2,2013,3,0,0,3,3,0,2.0,0.0,0.0,0
435,5,219,219,22326,0,3.0,1,2.0,0.1,4,0,27429,1,5,2,0,1,0,0,4,0,0,0,2013-02-04 06:49:42,2,2013,3,0,0,1,0,0,2.0,0.0,0.0,0
435,5,219,219,41255,3,4.5,1,2.0,0.1,7,0,27429,1,5,2,0,1,0,0,4,0,0,0,2013-02-04 06:49:42,2,2013,3,0,0,4,2,0,2.0,0.0,0.0,0
435,5,219,219,58412,4,5.0,1,1.0,0.1,8,0,27429,1,5,2,0,1,0,0,4,0,0,0,2013-02-04 06:49:42,2,2013,3,0,0,2,2,0,2.0,0.0,0.0,0
435,5,219,219,75359,3,4.5,1,2.0,0.1,17,0,27429,1,5,2,0,1,0,0,4,0,0,0,2013-02-04 06:49:42,2,2013,3,0,0,3,3,0,2.0,0.0,0.0,0
435,5,219,219,78421,0,4.0,1,2.0,0.1,21,0,27429,1,5,2,0,1,0,0,4,0,0,0,2013-02-04 06:49:42,2,2013,3,0,0,2,0,0,2.0,0.0,0.0,0
435,5,219,219,78598,3,3.5,0,0.0,0.2,2,0,27429,1,5,2,0,1,0,0,4,0,0,0,2013-02-04 06:49:42,2,2013,3,0,0,3,1,0,2.0,0.0,0.0,0
435,5,219,219,86097,3,4.5,1,0.0,0.1,13,0,27429,1,5,2,0,1,0,0,4,0,0,0,2013-02-04 06:49:42,2,2013,3,0,0,1,3,0,2.0,0.0,0.0,0
435,5,219,219,92487,3,5.0,1,0.0,0.1,19,0,27429,1,5,2,0,1,0,0,4,0,0,0,2013-02-04 06:49:42,2,2013,3,0,0,1,2,0,2.0,0.0,0.0,0
435,5,219,219,95077,3,4.5,1,2.0,0.4,1,0,27429,1,5,2,0,1,0,0,4,0,0,0,2013-02-04 06:49:42,2,2013,3,0,0,3,3,0,2.0,0.0,0.0,0
435,5,219,219,99153,3,4.5,1,1.0,0.1,18,0,27429,1,5,2,0,1,0,0,4,0,0,0,2013-02-04 06:49:42,2,2013,3,0,0,2,2,0,2.0,0.0,0.0,0
435,5,219,219,112315,3,4.5,1,2.0,0.1,9,0,27429,1,5,2,0,1,0,0,4,0,0,0,2013-02-04 06:49:42,2,2013,3,0,0,2,1,0,2.0,0.0,0.0,0
435,5,219,219,115172,0,4.0,0,1.0,0.1,20,0,27429,1,5,2,0,1,0,0,4,0,0,0,2013-02-04 06:49:42,2,2013,3,0,0,1,0,0,2.0,0.0,0.0,0
435,5,219,219,124444,3,4.0,1,2.0,0.1,11,0,27429,1,5,2,0,1,0,0,4,0,0,0,2013-02-04 06:49:42,2,2013,3,0,0,3,1,0,2.0,0.0,0.0,0
435,5,219,219,125752,3,2.0,1,0.0,0.1,14,0,27429,1,5,2,0,1,0,0,4,0,0,0,2013-02-04 06:49:42,2,2013,3,0,0,1,2,0,2.0,0.0,0.0,0
435,5,219,219,130753,3,3.5,1,1.0,0.1,6,0,27429,1,5,2,0,1,0,0,4,0,1,1,2013-02-04 06:49:42,2,2013,3,0,0,1,1,1,2.0,0.0,0.0,0
435,5,219,219,134313,2,4.5,1,2.0,0.1,12,0,27429,1,5,2,0,1,0,0,4,0,0,0,2013-02-04 06:49:42,2,2013,3,0,0,1,1,0,2.0,0.0,0.0,0
435,5,219,219,138373,2,3.5,1,1.0,0.1,15,0,27429,1,5,2,0,1,0,0,4,0,0,0,2013-02-04 06:49:42,2,2013,3,0,0,1,0,0,2.0,0.0,0.0,0
436,15,55,215,20371,4,4.0,0,2.0,0.0,10,0,27134,5,12,2,0,1,0,0,0,1,0,0,2013-05-02 15:24:41,5,2013,8,0,0,4,3,0,2.0,0.0,0.0,0
436,15,55,215,42841,4,5.0,0,1.0,0.1,12,0,27134,5,12,2,0,1,0,0,0,1,0,0,2013-05-02 15:24:41,5,2013,8,0,0,4,5,0,2.0,0.0,0.0,0
436,15,55,215,43592,4,4.0,0,1.0,0.0,7,0,27134,5,12,2,0,1,0,0,0,1,0,0,2013-05-02 15:24:41,5,2013,8,0,0,4,3,0,2.0,0.0,0.0,0
436,15,55,215,66586,4,0.0,0,2.0,0.1,4,1,27134,5,12,2,0,1,0,0,0,1,0,0,2013-05-02 15:24:41,5,2013,8,0,0,4,4,0,2.0,0.0,0.0,0
436,15,55,215,68606,4,4.5,1,2.0,0.2,2,0,27134,5,12,2,0,1,0,0,0,1,1,0,2013-05-02 15:24:41,5,2013,8,0,0,4,4,0,2.0,0.0,0.0,0
436,15,55,215,69928,4,4.0,1,2.0,0.0,9,0,27134,5,12,2,0,1,0,0,0,1,0,0,2013-05-02 15:24:41,5,2013,8,0,0,4,5,0,2.0,0.0,0.0,0
436,15,55,215,89245,4,0.0,0,0.0,0.1,8,0,27134,5,12,2,0,1,0,0,0,1,0,0,2013-05-02 15:24:41,5,2013,8,0,0,4,5,0,2.0,0.0,0.0,0
436,15,55,215,89738,4,5.0,0,2.0,0.1,3,1,27134,5,12,2,0,1,0,0,0,1,0,0,2013-05-02 15:24:41,5,2013,8,0,0,4,4,0,2.0,0.0,0.0,0
436,15,55,215,115416,4,4.0,1,1.0,0.0,6,0,27134,5,12,2,0,1,0,0,0,1,0,0,2013-05-02 15:24:41,5,2013,8,0,0,4,5,0,2.0,0.0,0.0,0
436,15,55,215,120966,5,4.5,1,2.0,0.1,1,1,27134,5,12,2,0,1,0,0,0,1,0,0,2013-05-02 15:24:41,5,2013,8,0,0,5,5,0,2.0,0.0,0.0,0
438,7,100,100,2374,3,4.0,1,2.0,0.1,15,0,19724,1,1,2,0,1,1,0,1,0,0,0,2012-11-04 18:57:16,11,2012,11,0,0,3,3,0,-1.0,-2.0,0.0,1
438,7,100,100,5605,2,3.0,1,2.0,0.1,21,0,19724,1,1,2,0,1,1,0,1,0,0,0,2012-11-04 18:57:16,11,2012,11,0,0,1,2,0,0.0,0.0,0.0,1
438,7,100,100,8748,0,2.0,0,1.0,0.1,28,0,19724,1,1,2,0,1,1,0,1,0,0,0,2012-11-04 18:57:16,11,2012,11,0,0,1,1,0,2.0,0.0,0.0,0
438,7,100,100,48535,3,4.0,1,3.0,0.4,7,0,19724,1,1,2,0,1,1,0,1,0,0,0,2012-11-04 18:57:16,11,2012,11,0,0,3,5,0,-1.0,-2.0,1.0,4
438,7,100,100,49945,4,4.5,1,3.0,0.3,3,0,19724,1,1,2,0,1,1,0,1,0,0,0,2012-11-04 18:57:16,11,2012,11,0,0,5,5,0,0.0,1.0,0.0,2
438,7,100,100,50454,3,3.0,1,2.0,0.1,16,0,19724,1,1,2,0,1,1,0,1,0,0,0,2012-11-04 18:57:16,11,2012,11,0,0,2,3,0,-1.0,-1.0,0.0,3
438,7,100,100,52977,0,4.0,0,2.0,0.1,27,0,19724,1,1,2,0,1,1,0,1,0,0,0,2012-11-04 18:57:16,11,2012,11,0,0,3,3,0,0.0,0.0,0.0,0
438,7,100,100,62270,2,4.0,0,2.0,0.1,26,0,19724,1,1,2,0,1,1,0,1,0,0,0,2012-11-04 18:57:16,11,2012,11,0,0,2,2,0,2.0,0.0,0.0,0
438,7,100,100,62517,3,3.0,1,2.0,0.1,18,0,19724,1,1,2,0,1,1,0,1,0,0,0,2012-11-04 18:57:16,11,2012,11,0,0,2,3,0,0.0,1.0,0.0,3
438,7,100,100,64104,4,3.5,1,3.0,0.4,1,1,19724,1,1,2,0,1,1,0,1,0,1,1,2012-11-04 18:57:16,11,2012,11,0,0,2,4,2,-1.0,-1.0,0.0,2
438,7,100,100,69845,3,3.0,1,2.0,0.1,14,0,19724,1,1,2,0,1,1,0,1,0,0,0,2012-11-04 18:57:16,11,2012,11,0,0,1,3,0,0.0,0.0,0.0,0
438,7,100,100,70437,2,2.0,1,0.0,0.1,20,0,19724,1,1,2,0,1,1,0,1,0,0,0,2012-11-04 18:57:16,11,2012,11,0,0,1,1,0,0.0,0.0,0.0,0
438,7,100,100,72118,3,4.0,0,2.0,0.1,13,0,19724,1,1,2,0,1,1,0,1,0,0,0,2012-11-04 18:57:16,11,2012,11,0,0,3,3,0,0.0,0.0,0.0,0
438,7,100,100,80400,3,4.0,0,2.0,0.1,8,0,19724,1,1,2,0,1,1,0,1,0,0,0,2012-11-04 18:57:16,11,2012,11,0,0,3,4,0,0.0,0.0,0.0,4
438,7,100,100,83533,4,3.5,0,1.0,0.1,10,0,19724,1,1,2,0,1,1,0,1,0,0,0,2012-11-04 18:57:16,11,2012,11,0,0,3,3,0,0.0,0.0,0.0,0
438,7,100,100,85780,3,4.0,1,2.0,0.1,9,0,19724,1,1,2,0,1,1,0,1,0,0,0,2012-11-04 18:57:16,11,2012,11,0,0,3,3,0,-1.0,-2.0,0.0,2
438,7,100,100,88854,4,4.0,1,3.0,0.5,2,0,19724,1,1,2,0,1,1,0,1,0,0,0,2012-11-04 18:57:16,11,2012,11,0,0,2,5,0,0.0,1.0,0.0,2
438,7,100,100,90238,3,4.0,1,1.0,0.1,22,0,19724,1,1,2,0,1,1,0,1,0,0,0,2012-11-04 18:57:16,11,2012,11,0,0,3,4,0,0.0,0.0,0.0,0
438,7,100,100,92440,4,3.5,0,3.0,0.4,6,0,19724,1,1,2,0,1,1,0,1,0,0,0,2012-11-04 18:57:16,11,2012,11,0,0,3,5,0,0.0,0.0,0.0,1
438,7,100,100,102226,3,3.5,1,2.0,0.1,24,0,19724,1,1,2,0,1,1,0,1,0,0,0,2012-11-04 18:57:16,11,2012,11,0,0,3,3,0,0.0,0.0,0.0,0
438,7,100,100,105173,0,0.0,0,1.0,0.1,29,0,19724,1,1,2,0,1,1,0,1,0,0,0,2012-11-04 18:57:16,11,2012,11,0,0,1,3,0,2.0,0.0,0.0,0
438,7,100,100,106715,3,4.0,1,0.0,0.1,19,0,19724,1,1,2,0,1,1,0,1,0,0,0,2012-11-04 18:57:16,11,2012,11,0,0,3,4,0,-1.0,-1.0,1.0,4
438,7,100,100,106848,4,4.5,0,3.0,0.4,4,0,19724,1,1,2,0,1,1,0,1,0,0,0,2012-11-04 18:57:16,11,2012,11,0,0,4,5,0,-1.0,0.0,0.0,4
438,7,100,100,119723,0,2.5,1,2.0,0.1,25,0,19724,1,1,2,0,1,1,0,1,0,0,0,2012-11-04 18:57:16,11,2012,11,0,0,1,1,0,0.0,0.0,1.0,0
438,7,100,100,125055,3,4.5,1,2.0,0.1,12,0,19724,1,1,2,0,1,1,0,1,0,0,0,2012-11-04 18:57:16,11,2012,11,0,0,3,4,0,1.0,2.0,0.0,2
439,22,92,138,9095,4,4.5,1,2.0,0.0,26,0,26389,4,1,1,0,1,1,0,0,0,0,0,2013-04-08 13:55:20,4,2013,4,0,0,5,4,0,0.0,0.0,0.0,0
439,22,92,138,9826,3,3.0,1,1.0,0.0,24,0,26389,4,1,1,0,1,1,0,0,0,0,0,2013-04-08 13:55:20,4,2013,4,0,0,4,3,0,1.0,3.0,0.0,1
439,22,92,138,12860,3,4.0,1,0.0,0.0,25,0,26389,4,1,1,0,1,1,0,0,0,0,0,2013-04-08 13:55:20,4,2013,4,0,0,3,3,0,0.0,0.0,0.0,0
439,22,92,138,16708,2,4.0,0,4.0,0.2,21,0,26389,4,1,1,0,1,1,0,0,0,0,0,2013-04-08 13:55:20,4,2013,4,0,0,2,4,0,0.0,2.0,0.0,4
439,22,92,138,18660,3,3.0,0,1.0,0.0,27,0,26389,4,1,1,0,1,1,0,0,0,0,0,2013-04-08 13:55:20,4,2013,4,0,0,2,2,0,-1.0,-2.0,0.0,3
439,22,92,138,20110,3,4.0,1,4.0,0.1,3,1,26389,4,1,1,0,1,1,0,0,0,0,0,2013-04-08 13:55:20,4,2013,4,0,0,4,4,0,0.0,0.0,0.0,0
439,22,92,138,23639,3,3.0,0,4.0,0.2,12,0,26389,4,1,1,0,1,1,0,0,0,0,0,2013-04-08 13:55:20,4,2013,4,0,0,2,2,0,-1.0,-1.0,0.0,2
439,22,92,138,24079,5,4.5,1,4.0,0.0,14,0,26389,4,1,1,0,1,1,0,0,0,0,0,2013-04-08 13:55:20,4,2013,4,0,0,5,5,0,-1.0,-2.0,0.0,4
439,22,92,138,25265,2,4.0,1,4.0,0.0,6,0,26389,4,1,1,0,1,1,0,0,0,0,0,2013-04-08 13:55:20,4,2013,4,0,0,3,3,0,0.0,0.0,0.0,0
439,22,92,138,37804,4,4.5,0,1.0,0.0,13,1,26389,4,1,1,0,1,1,0,0,0,0,0,2013-04-08 13:55:20,4,2013,4,0,0,4,5,0,-1.0,0.0,0.0,2
439,22,92,138,63987,4,3.5,1,3.0,0.1,1,1,26389,4,1,1,0,1,1,0,0,0,0,0,2013-04-08 13:55:20,4,2013,4,0,0,5,4,0,-1.0,-1.0,0.0,2
